DEGRADED	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 A11_114_K.wav	 2.187	 0.000	 0	 16000	0.0000
 A11_114_84.wav	 3.077	 0.000	 0	 16000	0.0000
 A11_114_85.wav	 3.046	 0.000	 0	 16000	0.0000
 A11_114_S1.wav	 1.976	 0.000	 0	 16000	0.0000
 A11_114_S2.wav	 2.764	 0.000	 0	 16000	0.0000
 A11_114_S3.wav	 1.976	 0.000	 0	 16000	0.0000
 A11_115.wav	 3.225	 0.000	 0	 16000	0.0000
 A11_115_K.wav	 2.551	 0.000	 0	 16000	0.0000
 A11_115_84.wav	 3.174	 0.000	 0	 16000	0.0000
 A11_115_85.wav	 3.149	 0.000	 0	 16000	0.0000
 A11_115_S1.wav	 1.894	 0.000	 0	 16000	0.0000
 A11_115_S2.wav	 2.893	 0.000	 0	 16000	0.0000
 A11_115_S3.wav	 1.894	 0.000	 0	 16000	0.0000
 A11_116.wav	 3.102	 0.000	 0	 16000	0.0000
 A11_116_K.wav	 1.955	 0.000	 0	 16000	0.0000
 A11_116_84.wav	 3.050	 0.000	 0	 16000	0.0000
 A11_116_85.wav	 3.007	 0.000	 0	 16000	0.0000
 A11_116_S1.wav	 1.961	 0.000	 0	 16000	0.0000
 A11_116_S2.wav	 2.644	 0.000	 0	 16000	0.0000
 A11_116_S3.wav	 1.961	 0.000	 0	 16000	0.0000
 A11_117.wav	 3.018	 0.000	 0	 16000	0.0000
 A11_117_K.wav	 2.207	 0.000	 0	 16000	0.0000
 A11_117_84.wav	 3.007	 0.000	 0	 16000	0.0000
 A11_117_85.wav	 2.986	 0.000	 0	 16000	0.0000
 A11_117_S1.wav	 1.796	 0.000	 0	 16000	0.0000
 A11_117_S2.wav	 2.647	 0.000	 0	 16000	0.0000
 A11_117_S3.wav	 1.796	 0.000	 0	 16000	0.0000
 A11_118.wav	 2.968	 0.000	 0	 16000	0.0000
 A11_118_K.wav	 2.139	 0.000	 0	 16000	0.0000
 A11_118_84.wav	 3.006	 0.000	 0	 16000	0.0000
 A11_118_85.wav	 2.994	 0.000	 0	 16000	0.0000
 A11_118_S1.wav	 1.725	 0.000	 0	 16000	0.0000
 A11_118_S2.wav	 2.511	 0.000	 0	 16000	0.0000
 A11_118_S3.wav	 1.725	 0.000	 0	 16000	0.0000
 A11_12.wav	 2.945	 0.000	 0	 16000	0.0000
 A11_12_K.wav	 2.436	 0.000	 0	 16000	0.0000
 A11_12_84.wav	 2.937	 0.000	 0	 16000	0.0000
 A11_12_85.wav	 2.929	 0.000	 0	 16000	0.0000
 A11_12_S1.wav	 1.843	 0.000	 0	 16000	0.0000
 A11_12_S2.wav	 2.571	 0.000	 0	 16000	0.0000
 A11_12_S3.wav	 1.843	 0.000	 0	 16000	0.0000
 A11_120.wav	 3.082	 0.000	 0	 16000	0.0000
 A11_120_K.wav	 1.951	 0.000	 0	 16000	0.0000
 A11_120_84.wav	 3.038	 0.000	 0	 16000	0.0000
 A11_120_85.wav	 3.002	 0.000	 0	 16000	0.0000
 A11_120_S1.wav	 1.955	 0.000	 0	 16000	0.0000
 A11_120_S2.wav	 2.606	 0.000	 0	 16000	0.0000
 A11_120_S3.wav	 1.955	 0.000	 0	 16000	0.0000
 A11_121.wav	 3.068	 0.000	 0	 16000	0.0000
 A11_121_K.wav	 2.266	 0.000	 0	 16000	0.0000
 A11_121_84.wav	 3.050	 0.000	 0	 16000	0.0000
 A11_121_85.wav	 3.026	 0.000	 0	 16000	0.0000
 A11_121_S1.wav	 1.662	 0.000	 0	 16000	0.0000
 A11_121_S2.wav	 2.730	 0.000	 0	 16000	0.0000
 A11_121_S3.wav	 1.662	 0.000	 0	 16000	0.0000
 A11_122.wav	 3.001	 0.000	 0	 16000	0.0000
 A11_122_K.wav	 2.338	 0.000	 0	 16000	0.0000
 A11_122_84.wav	 2.995	 0.000	 0	 16000	0.0000
 A11_122_85.wav	 2.988	 0.000	 0	 16000	0.0000
 A11_122_S1.wav	 1.778	 0.000	 0	 16000	0.0000
 A11_122_S2.wav	 2.676	 0.000	 0	 16000	0.0000
 A11_122_S3.wav	 1.778	 0.000	 0	 16000	0.0000
 A11_123.wav	 3.028	 0.000	 0	 16000	0.0000
 A11_123_K.wav	 2.340	 0.000	 0	 16000	0.0000
 A11_123_84.wav	 2.982	 0.000	 0	 16000	0.0000
 A11_123_85.wav	 2.957	 0.000	 0	 16000	0.0000
 A11_123_S1.wav	 1.723	 0.000	 0	 16000	0.0000
 A11_123_S2.wav	 2.688	 0.000	 0	 16000	0.0000
 A11_123_S3.wav	 1.723	 0.000	 0	 16000	0.0000
 A11_125.wav	 2.977	 0.000	 0	 16000	0.0000
 A11_125_K.wav	 2.059	 0.000	 0	 16000	0.0000
 A11_125_84.wav	 2.943	 0.000	 0	 16000	0.0000
 A11_125_85.wav	 2.893	 0.000	 0	 16000	0.0000
 A11_125_S1.wav	 1.765	 0.000	 0	 16000	0.0000
 A11_125_S2.wav	 2.540	 0.000	 0	 16000	0.0000
 A11_125_S3.wav	 1.765	 0.000	 0	 16000	0.0000
 A11_126.wav	 3.100	 0.000	 0	 16000	0.0000
 A11_126_K.wav	 2.172	 0.000	 0	 16000	0.0000
 A11_126_84.wav	 3.073	 0.000	 0	 16000	0.0000
 A11_126_85.wav	 3.051	 0.000	 0	 16000	0.0000
 A11_126_S1.wav	 1.816	 0.000	 0	 16000	0.0000
 A11_126_S2.wav	 2.709	 0.000	 0	 16000	0.0000
 A11_126_S3.wav	 1.816	 0.000	 0	 16000	0.0000
 A11_127.wav	 3.171	 0.000	 0	 16000	0.0000
 A11_127_K.wav	 2.163	 0.000	 0	 16000	0.0000
 A11_127_84.wav	 3.151	 0.000	 0	 16000	0.0000
 A11_127_85.wav	 3.120	 0.000	 0	 16000	0.0000
 A11_127_S1.wav	 1.965	 0.000	 0	 16000	0.0000
 A11_127_S2.wav	 2.743	 0.000	 0	 16000	0.0000
 A11_127_S3.wav	 1.965	 0.000	 0	 16000	0.0000
 A11_128.wav	 3.095	 0.000	 0	 16000	0.0000
 A11_128_K.wav	 2.153	 0.000	 0	 16000	0.0000
 A11_128_84.wav	 3.160	 0.000	 0	 16000	0.0000
 A11_128_85.wav	 3.153	 0.000	 0	 16000	0.0000
 A11_128_S1.wav	 1.799	 0.000	 0	 16000	0.0000
 A11_128_S2.wav	 2.721	 0.000	 0	 16000	0.0000
 A11_128_S3.wav	 1.799	 0.000	 0	 16000	0.0000
 A11_129.wav	 3.186	 0.000	 0	 16000	0.0000
 A11_129_K.wav	 2.038	 0.000	 0	 16000	0.0000
 A11_129_84.wav	 3.163	 0.000	 0	 16000	0.0000
 A11_129_85.wav	 3.142	 0.000	 0	 16000	0.0000
 A11_129_S1.wav	 1.856	 0.000	 0	 16000	0.0000
 A11_129_S2.wav	 2.680	 0.000	 0	 16000	0.0000
 A11_129_S3.wav	 1.856	 0.000	 0	 16000	0.0000
 A11_13.wav	 3.090	 0.000	 0	 16000	0.0000
 A11_13_K.wav	 2.555	 0.000	 0	 16000	0.0000
 A11_13_84.wav	 3.077	 0.000	 0	 16000	0.0000
 A11_13_85.wav	 3.062	 0.000	 0	 16000	0.0000
 A11_13_S1.wav	 1.842	 0.000	 0	 16000	0.0000
 A11_13_S2.wav	 2.796	 0.000	 0	 16000	0.0000
 A11_13_S3.wav	 1.842	 0.000	 0	 16000	0.0000
 A11_130.wav	 2.996	 0.000	 0	 16000	0.0000
 A11_130_K.wav	 2.277	 0.000	 0	 16000	0.0000
 A11_130_84.wav	 2.954	 0.000	 0	 16000	0.0000
 A11_130_85.wav	 2.931	 0.000	 0	 16000	0.0000
 A11_130_S1.wav	 1.710	 0.000	 0	 16000	0.0000
 A11_130_S2.wav	 2.718	 0.000	 0	 16000	0.0000
 A11_130_S3.wav	 1.710	 0.000	 0	 16000	0.0000
 A11_131.wav	 3.150	 0.000	 0	 16000	0.0000
 A11_131_K.wav	 1.980	 0.000	 0	 16000	0.0000
 A11_131_84.wav	 3.130	 0.000	 0	 16000	0.0000
 A11_131_85.wav	 3.084	 0.000	 0	 16000	0.0000
 A11_131_S1.wav	 1.995	 0.000	 0	 16000	0.0000
 A11_131_S2.wav	 2.535	 0.000	 0	 16000	0.0000
 A11_131_S3.wav	 1.995	 0.000	 0	 16000	0.0000
 A11_133.wav	 3.247	 0.000	 0	 16000	0.0000
 A11_133_K.wav	 2.246	 0.000	 0	 16000	0.0000
 A11_133_84.wav	 3.257	 0.000	 0	 16000	0.0000
 A11_133_85.wav	 3.220	 0.000	 0	 16000	0.0000
 A11_133_S1.wav	 1.957	 0.000	 0	 16000	0.0000
 A11_133_S2.wav	 2.890	 0.000	 0	 16000	0.0000
 A11_133_S3.wav	 1.957	 0.000	 0	 16000	0.0000
 A11_134.wav	 3.024	 0.000	 0	 16000	0.0000
 A11_134_K.wav	 2.280	 0.000	 0	 16000	0.0000
 A11_134_84.wav	 2.953	 0.000	 0	 16000	0.0000
 A11_134_85.wav	 2.904	 0.000	 0	 16000	0.0000
 A11_134_S1.wav	 1.709	 0.000	 0	 16000	0.0000
 A11_134_S2.wav	 2.682	 0.000	 0	 16000	0.0000
 A11_134_S3.wav	 1.709	 0.000	 0	 16000	0.0000
 A11_135.wav	 3.063	 0.000	 0	 16000	0.0000
 A11_135_K.wav	 2.037	 0.000	 0	 16000	0.0000
 A11_135_84.wav	 3.015	 0.000	 0	 16000	0.0000
 A11_135_85.wav	 2.984	 0.000	 0	 16000	0.0000
 A11_135_S1.wav	 1.926	 0.000	 0	 16000	0.0000
 A11_135_S2.wav	 2.743	 0.000	 0	 16000	0.0000
 A11_135_S3.wav	 1.926	 0.000	 0	 16000	0.0000
 A11_136.wav	 3.138	 0.000	 0	 16000	0.0000
 A11_136_K.wav	 2.204	 0.000	 0	 16000	0.0000
 A11_136_84.wav	 3.130	 0.000	 0	 16000	0.0000
 A11_136_85.wav	 3.101	 0.000	 0	 16000	0.0000
 A11_136_S1.wav	 1.725	 0.000	 0	 16000	0.0000
 A11_136_S2.wav	 2.666	 0.000	 0	 16000	0.0000
 A11_136_S3.wav	 1.725	 0.000	 0	 16000	0.0000
 A11_137.wav	 3.191	 0.000	 0	 16000	0.0000
 A11_137_K.wav	 2.290	 0.000	 0	 16000	0.0000
 A11_137_84.wav	 3.166	 0.000	 0	 16000	0.0000
 A11_137_85.wav	 3.137	 0.000	 0	 16000	0.0000
 A11_137_S1.wav	 1.765	 0.000	 0	 16000	0.0000
 A11_137_S2.wav	 2.705	 0.000	 0	 16000	0.0000
 A11_137_S3.wav	 1.765	 0.000	 0	 16000	0.0000
 A11_138.wav	 3.236	 0.000	 0	 16000	0.0000
 A11_138_K.wav	 2.293	 0.000	 0	 16000	0.0000
 A11_138_84.wav	 3.209	 0.000	 0	 16000	0.0000
 A11_138_85.wav	 3.184	 0.000	 0	 16000	0.0000
 A11_138_S1.wav	 1.799	 0.000	 0	 16000	0.0000
 A11_138_S2.wav	 2.699	 0.000	 0	 16000	0.0000
 A11_138_S3.wav	 1.799	 0.000	 0	 16000	0.0000
 A11_139.wav	 3.075	 0.000	 0	 16000	0.0000
 A11_139_K.wav	 2.203	 0.000	 0	 16000	0.0000
 A11_139_84.wav	 3.063	 0.000	 0	 16000	0.0000
 A11_139_85.wav	 3.049	 0.000	 0	 16000	0.0000
 A11_139_S1.wav	 1.729	 0.000	 0	 16000	0.0000
 A11_139_S2.wav	 2.638	 0.000	 0	 16000	0.0000
 A11_139_S3.wav	 1.730	 0.000	 0	 16000	0.0000
 A11_14.wav	 2.964	 0.000	 0	 16000	0.0000
 A11_14_K.wav	 2.288	 0.000	 0	 16000	0.0000
 A11_14_84.wav	 2.965	 0.000	 0	 16000	0.0000
 A11_14_85.wav	 2.946	 0.000	 0	 16000	0.0000
 A11_14_S1.wav	 1.925	 0.000	 0	 16000	0.0000
 A11_14_S2.wav	 2.550	 0.000	 0	 16000	0.0000
 A11_14_S3.wav	 1.925	 0.000	 0	 16000	0.0000
 A11_140.wav	 3.020	 0.000	 0	 16000	0.0000
 A11_140_K.wav	 2.149	 0.000	 0	 16000	0.0000
 A11_140_84.wav	 2.998	 0.000	 0	 16000	0.0000
 A11_140_85.wav	 2.951	 0.000	 0	 16000	0.0000
 A11_140_S1.wav	 1.738	 0.000	 0	 16000	0.0000
 A11_140_S2.wav	 2.448	 0.000	 0	 16000	0.0000
 A11_140_S3.wav	 1.738	 0.000	 0	 16000	0.0000
 A11_141.wav	 3.070	 0.000	 0	 16000	0.0000
 A11_141_K.wav	 2.210	 0.000	 0	 16000	0.0000
 A11_141_84.wav	 3.005	 0.000	 0	 16000	0.0000
 A11_141_85.wav	 2.959	 0.000	 0	 16000	0.0000
 A11_141_S1.wav	 1.643	 0.000	 0	 16000	0.0000
 A11_141_S2.wav	 2.511	 0.000	 0	 16000	0.0000
 A11_141_S3.wav	 1.643	 0.000	 0	 16000	0.0000
 A11_142.wav	 3.086	 0.000	 0	 16000	0.0000
 A11_142_K.wav	 2.257	 0.000	 0	 16000	0.0000
 A11_142_84.wav	 3.044	 0.000	 0	 16000	0.0000
 A11_142_85.wav	 3.028	 0.000	 0	 16000	0.0000
 A11_142_S1.wav	 1.649	 0.000	 0	 16000	0.0000
 A11_142_S2.wav	 2.698	 0.000	 0	 16000	0.0000
 A11_142_S3.wav	 1.649	 0.000	 0	 16000	0.0000
 A11_143.wav	 3.174	 0.000	 0	 16000	0.0000
 A11_143_K.wav	 2.346	 0.000	 0	 16000	0.0000
 A11_143_84.wav	 3.173	 0.000	 0	 16000	0.0000
 A11_143_85.wav	 3.167	 0.000	 0	 16000	0.0000
 A11_143_S1.wav	 1.726	 0.000	 0	 16000	0.0000
 A11_143_S2.wav	 2.898	 0.000	 0	 16000	0.0000
 A11_143_S3.wav	 1.726	 0.000	 0	 16000	0.0000
 A11_144.wav	 3.158	 0.000	 0	 16000	0.0000
 A11_144_K.wav	 1.988	 0.000	 0	 16000	0.0000
 A11_144_84.wav	 3.098	 0.000	 0	 16000	0.0000
 A11_144_85.wav	 3.043	 0.000	 0	 16000	0.0000
 A11_144_S1.wav	 1.811	 0.000	 0	 16000	0.0000
 A11_144_S2.wav	 2.548	 0.000	 0	 16000	0.0000
 A11_144_S3.wav	 1.811	 0.000	 0	 16000	0.0000
 A11_145.wav	 3.040	 0.000	 0	 16000	0.0000
 A11_145_K.wav	 2.132	 0.000	 0	 16000	0.0000
 A11_145_84.wav	 3.043	 0.000	 0	 16000	0.0000
 A11_145_85.wav	 3.023	 0.000	 0	 16000	0.0000
 A11_145_S1.wav	 1.783	 0.000	 0	 16000	0.0000
 A11_145_S2.wav	 2.707	 0.000	 0	 16000	0.0000
 A11_145_S3.wav	 1.783	 0.000	 0	 16000	0.0000
 A11_146.wav	 3.140	 0.000	 0	 16000	0.0000
 A11_146_K.wav	 2.215	 0.000	 0	 16000	0.0000
 A11_146_84.wav	 3.126	 0.000	 0	 16000	0.0000
 A11_146_85.wav	 3.106	 0.000	 0	 16000	0.0000
 A11_146_S1.wav	 1.749	 0.000	 0	 16000	0.0000
 A11_146_S2.wav	 2.707	 0.000	 0	 16000	0.0000
 A11_146_S3.wav	 1.749	 0.000	 0	 16000	0.0000
 A11_147.wav	 2.953	 0.000	 0	 16000	0.0000
 A11_147_K.wav	 2.253	 0.000	 0	 16000	0.0000
 A11_147_84.wav	 2.945	 0.000	 0	 16000	0.0000
 A11_147_85.wav	 2.935	 0.000	 0	 16000	0.0000
 A11_147_S1.wav	 1.649	 0.000	 0	 16000	0.0000
 A11_147_S2.wav	 2.572	 0.000	 0	 16000	0.0000
 A11_147_S3.wav	 1.649	 0.000	 0	 16000	0.0000
 A11_148.wav	 2.992	 0.000	 0	 16000	0.0000
 A11_148_K.wav	 2.204	 0.000	 0	 16000	0.0000
 A11_148_84.wav	 2.992	 0.000	 0	 16000	0.0000
 A11_148_85.wav	 2.957	 0.000	 0	 16000	0.0000
 A11_148_S1.wav	 1.845	 0.000	 0	 16000	0.0000
 A11_148_S2.wav	 2.619	 0.000	 0	 16000	0.0000
 A11_148_S3.wav	 1.845	 0.000	 0	 16000	0.0000
 A11_149.wav	 3.037	 0.000	 0	 16000	0.0000
 A11_149_K.wav	 2.132	 0.000	 0	 16000	0.0000
 A11_149_84.wav	 3.036	 0.000	 0	 16000	0.0000
 A11_149_85.wav	 3.019	 0.000	 0	 16000	0.0000
 A11_149_S1.wav	 1.539	 0.000	 0	 16000	0.0000
 A11_149_S2.wav	 2.599	 0.000	 0	 16000	0.0000
 A11_149_S3.wav	 1.539	 0.000	 0	 16000	0.0000
 A11_15.wav	 2.907	 0.000	 0	 16000	0.0000
 A11_15_K.wav	 2.488	 0.000	 0	 16000	0.0000
 A11_15_84.wav	 2.906	 0.000	 0	 16000	0.0000
 A11_15_85.wav	 2.902	 0.000	 0	 16000	0.0000
 A11_15_S1.wav	 1.698	 0.000	 0	 16000	0.0000
 A11_15_S2.wav	 2.503	 0.000	 0	 16000	0.0000
 A11_15_S3.wav	 1.698	 0.000	 0	 16000	0.0000
 A11_150.wav	 3.093	 0.000	 0	 16000	0.0000
 A11_150_K.wav	 2.220	 0.000	 0	 16000	0.0000
 A11_150_84.wav	 3.063	 0.000	 0	 16000	0.0000
 A11_150_85.wav	 3.046	 0.000	 0	 16000	0.0000
 A11_150_S1.wav	 1.733	 0.000	 0	 16000	0.0000
 A11_150_S2.wav	 2.744	 0.000	 0	 16000	0.0000
 A11_150_S3.wav	 1.733	 0.000	 0	 16000	0.0000
 A11_151.wav	 2.905	 0.000	 0	 16000	0.0000
 A11_151_K.wav	 2.106	 0.000	 0	 16000	0.0000
 A11_151_84.wav	 2.859	 0.000	 0	 16000	0.0000
 A11_151_85.wav	 2.831	 0.000	 0	 16000	0.0000
 A11_151_S1.wav	 1.848	 0.000	 0	 16000	0.0000
 A11_151_S2.wav	 2.516	 0.000	 0	 16000	0.0000
 A11_151_S3.wav	 1.848	 0.000	 0	 16000	0.0000
 A11_152.wav	 3.326	 0.000	 0	 16000	0.0000
 A11_152_K.wav	 1.956	 0.000	 0	 16000	0.0000
 A11_152_84.wav	 3.176	 0.000	 0	 16000	0.0000
 A11_152_85.wav	 3.097	 0.000	 0	 16000	0.0000
 A11_152_S1.wav	 1.829	 0.000	 0	 16000	0.0000
 A11_152_S2.wav	 2.665	 0.000	 0	 16000	0.0000
 A11_152_S3.wav	 1.829	 0.000	 0	 16000	0.0000
 A11_153.wav	 3.169	 0.000	 0	 16000	0.0000
 A11_153_K.wav	 2.374	 0.000	 0	 16000	0.0000
 A11_153_84.wav	 3.140	 0.000	 0	 16000	0.0000
 A11_153_85.wav	 3.115	 0.000	 0	 16000	0.0000
 A11_153_S1.wav	 1.814	 0.000	 0	 16000	0.0000
 A11_153_S2.wav	 2.698	 0.000	 0	 16000	0.0000
 A11_153_S3.wav	 1.814	 0.000	 0	 16000	0.0000
 A11_154.wav	 3.218	 0.000	 0	 16000	0.0000
 A11_154_K.wav	 2.287	 0.000	 0	 16000	0.0000
 A11_154_84.wav	 3.197	 0.000	 0	 16000	0.0000
 A11_154_85.wav	 3.176	 0.000	 0	 16000	0.0000
 A11_154_S1.wav	 1.809	 0.000	 0	 16000	0.0000
 A11_154_S2.wav	 2.771	 0.000	 0	 16000	0.0000
 A11_154_S3.wav	 1.809	 0.000	 0	 16000	0.0000
 A11_155.wav	 3.078	 0.000	 0	 16000	0.0000
 A11_155_K.wav	 2.060	 0.000	 0	 16000	0.0000
 A11_155_84.wav	 3.056	 0.000	 0	 16000	0.0000
 A11_155_85.wav	 3.016	 0.000	 0	 16000	0.0000
 A11_155_S1.wav	 1.782	 0.000	 0	 16000	0.0000
 A11_155_S2.wav	 2.675	 0.000	 0	 16000	0.0000
 A11_155_S3.wav	 1.782	 0.000	 0	 16000	0.0000
 A11_156.wav	 3.024	 0.000	 0	 16000	0.0000
 A11_156_K.wav	 2.214	 0.000	 0	 16000	0.0000
 A11_156_84.wav	 3.015	 0.000	 0	 16000	0.0000
 A11_156_85.wav	 3.009	 0.000	 0	 16000	0.0000
 A11_156_S1.wav	 1.782	 0.000	 0	 16000	0.0000
 A11_156_S2.wav	 2.646	 0.000	 0	 16000	0.0000
 A11_156_S3.wav	 1.782	 0.000	 0	 16000	0.0000
 A11_157.wav	 2.996	 0.000	 0	 16000	0.0000
 A11_157_K.wav	 2.128	 0.000	 0	 16000	0.0000
 A11_157_84.wav	 2.977	 0.000	 0	 16000	0.0000
 A11_157_85.wav	 2.965	 0.000	 0	 16000	0.0000
 A11_157_S1.wav	 1.687	 0.000	 0	 16000	0.0000
 A11_157_S2.wav	 2.592	 0.000	 0	 16000	0.0000
 A11_157_S3.wav	 1.687	 0.000	 0	 16000	0.0000
 A11_158.wav	 3.049	 0.000	 0	 16000	0.0000
 A11_158_K.wav	 2.159	 0.000	 0	 16000	0.0000
 A11_158_84.wav	 3.021	 0.000	 0	 16000	0.0000
 A11_158_85.wav	 3.006	 0.000	 0	 16000	0.0000
 A11_158_S1.wav	 1.697	 0.000	 0	 16000	0.0000
 A11_158_S2.wav	 2.674	 0.000	 0	 16000	0.0000
 A11_158_S3.wav	 1.697	 0.000	 0	 16000	0.0000
 A11_159.wav	 3.105	 0.000	 0	 16000	0.0000
 A11_159_K.wav	 2.270	 0.000	 0	 16000	0.0000
 A11_159_84.wav	 3.050	 0.000	 0	 16000	0.0000
 A11_159_85.wav	 2.991	 0.000	 0	 16000	0.0000
 A11_159_S1.wav	 1.774	 0.000	 0	 16000	0.0000
 A11_159_S2.wav	 2.554	 0.000	 0	 16000	0.0000
 A11_159_S3.wav	 1.774	 0.000	 0	 16000	0.0000
 A11_16.wav	 3.098	 0.000	 0	 16000	0.0000
 A11_16_K.wav	 2.240	 0.000	 0	 16000	0.0000
 A11_16_84.wav	 3.083	 0.000	 0	 16000	0.0000
 A11_16_85.wav	 3.055	 0.000	 0	 16000	0.0000
 A11_16_S1.wav	 1.970	 0.000	 0	 16000	0.0000
 A11_16_S2.wav	 2.659	 0.000	 0	 16000	0.0000
 A11_16_S3.wav	 1.970	 0.000	 0	 16000	0.0000
 A11_160.wav	 3.081	 0.000	 0	 16000	0.0000
 A11_160_K.wav	 2.252	 0.000	 0	 16000	0.0000
 A11_160_84.wav	 3.066	 0.000	 0	 16000	0.0000
 A11_160_85.wav	 3.032	 0.000	 0	 16000	0.0000
 A11_160_S1.wav	 1.679	 0.000	 0	 16000	0.0000
 A11_160_S2.wav	 2.564	 0.000	 0	 16000	0.0000
 A11_160_S3.wav	 1.679	 0.000	 0	 16000	0.0000
 A11_161.wav	 3.103	 0.000	 0	 16000	0.0000
 A11_161_K.wav	 2.502	 0.000	 0	 16000	0.0000
 A11_161_84.wav	 3.079	 0.000	 0	 16000	0.0000
 A11_161_85.wav	 3.054	 0.000	 0	 16000	0.0000
 A11_161_S1.wav	 1.752	 0.000	 0	 16000	0.0000
 A11_161_S2.wav	 2.792	 0.000	 0	 16000	0.0000
 A11_161_S3.wav	 1.752	 0.000	 0	 16000	0.0000
 A11_162.wav	 3.004	 0.000	 0	 16000	0.0000
 A11_162_K.wav	 2.137	 0.000	 0	 16000	0.0000
 A11_162_84.wav	 3.008	 0.000	 0	 16000	0.0000
 A11_162_85.wav	 3.001	 0.000	 0	 16000	0.0000
 A11_162_S1.wav	 1.875	 0.000	 0	 16000	0.0000
 A11_162_S2.wav	 2.662	 0.000	 0	 16000	0.0000
 A11_162_S3.wav	 1.875	 0.000	 0	 16000	0.0000
 A11_163.wav	 3.228	 0.000	 0	 16000	0.0000
 A11_163_K.wav	 2.104	 0.000	 0	 16000	0.0000
 A11_163_84.wav	 3.177	 0.000	 0	 16000	0.0000
 A11_163_85.wav	 3.160	 0.000	 0	 16000	0.0000
 A11_163_S1.wav	 1.873	 0.000	 0	 16000	0.0000
 A11_163_S2.wav	 2.782	 0.000	 0	 16000	0.0000
 A11_163_S3.wav	 1.873	 0.000	 0	 16000	0.0000
 A11_164.wav	 3.058	 0.000	 0	 16000	0.0000
 A11_164_K.wav	 2.214	 0.000	 0	 16000	0.0000
 A11_164_84.wav	 3.051	 0.000	 0	 16000	0.0000
 A11_164_85.wav	 3.030	 0.000	 0	 16000	0.0000
 A11_164_S1.wav	 1.748	 0.000	 0	 16000	0.0000
 A11_164_S2.wav	 2.574	 0.000	 0	 16000	0.0000
 A11_164_S3.wav	 1.748	 0.000	 0	 16000	0.0000
 A11_165.wav	 3.160	 0.000	 0	 16000	0.0000
 A11_165_K.wav	 2.102	 0.000	 0	 16000	0.0000
 A11_165_84.wav	 3.141	 0.000	 0	 16000	0.0000
 A11_165_85.wav	 3.127	 0.000	 0	 16000	0.0000
 A11_165_S1.wav	 1.950	 0.000	 0	 16000	0.0000
 A11_165_S2.wav	 2.615	 0.000	 0	 16000	0.0000
 A11_165_S3.wav	 1.950	 0.000	 0	 16000	0.0000
 A11_166.wav	 3.251	 0.000	 0	 16000	0.0000
 A11_166_K.wav	 1.990	 0.000	 0	 16000	0.0000
 A11_166_84.wav	 3.198	 0.000	 0	 16000	0.0000
 A11_166_85.wav	 3.177	 0.000	 0	 16000	0.0000
 A11_166_S1.wav	 1.881	 0.000	 0	 16000	0.0000
 A11_166_S2.wav	 2.807	 0.000	 0	 16000	0.0000
 A11_166_S3.wav	 1.881	 0.000	 0	 16000	0.0000
 A11_167.wav	 3.102	 0.000	 0	 16000	0.0000
 A11_167_K.wav	 2.062	 0.000	 0	 16000	0.0000
 A11_167_84.wav	 2.994	 0.000	 0	 16000	0.0000
 A11_167_85.wav	 2.928	 0.000	 0	 16000	0.0000
 A11_167_S1.wav	 1.690	 0.000	 0	 16000	0.0000
 A11_167_S2.wav	 2.622	 0.000	 0	 16000	0.0000
 A11_167_S3.wav	 1.690	 0.000	 0	 16000	0.0000
 A11_168.wav	 3.284	 0.000	 0	 16000	0.0000
 A11_168_K.wav	 2.668	 0.000	 0	 16000	0.0000
 A11_168_84.wav	 3.252	 0.000	 0	 16000	0.0000
 A11_168_85.wav	 3.213	 0.000	 0	 16000	0.0000
 A11_168_S1.wav	 1.763	 0.000	 0	 16000	0.0000
 A11_168_S2.wav	 2.908	 0.000	 0	 16000	0.0000
 A11_168_S3.wav	 1.763	 0.000	 0	 16000	0.0000
 A11_169.wav	 3.003	 0.000	 0	 16000	0.0000
 A11_169_K.wav	 2.246	 0.000	 0	 16000	0.0000
 A11_169_84.wav	 2.964	 0.000	 0	 16000	0.0000
 A11_169_85.wav	 2.945	 0.000	 0	 16000	0.0000
 A11_169_S1.wav	 1.636	 0.000	 0	 16000	0.0000
 A11_169_S2.wav	 2.648	 0.000	 0	 16000	0.0000
 A11_169_S3.wav	 1.636	 0.000	 0	 16000	0.0000
 A11_17.wav	 3.083	 0.000	 0	 16000	0.0000
 A11_17_K.wav	 2.179	 0.000	 0	 16000	0.0000
 A11_17_84.wav	 3.076	 0.000	 0	 16000	0.0000
 A11_17_85.wav	 3.048	 0.000	 0	 16000	0.0000
 A11_17_S1.wav	 1.750	 0.000	 0	 16000	0.0000
 A11_17_S2.wav	 2.681	 0.000	 0	 16000	0.0000
 A11_17_S3.wav	 1.750	 0.000	 0	 16000	0.0000
 A11_171.wav	 3.302	 0.000	 0	 16000	0.0000
 A11_171_K.wav	 2.395	 0.000	 0	 16000	0.0000
 A11_171_84.wav	 3.257	 0.000	 0	 16000	0.0000
 A11_171_85.wav	 3.212	 0.000	 0	 16000	0.0000
 A11_171_S1.wav	 1.811	 0.000	 0	 16000	0.0000
 A11_171_S2.wav	 2.979	 0.000	 0	 16000	0.0000
 A11_171_S3.wav	 1.811	 0.000	 0	 16000	0.0000
 A11_172.wav	 3.116	 0.000	 0	 16000	0.0000
